num_generations, population_size, tournament_size, prb_crossover, prb_mutation, best_found, optimal, performance, run_time

Now running the following instance:  instances/knapsack/low-dimensional/f2_l-d_kp_20_878

1000	500	3	0.7	0.2	9147	9147	1.0	17.25s
1000	500	3	0.9	0.1	9147	9147	1.0	17.47s

1000	500	10	0.2	0.7	9147	9147	1.0	21.25s
1000	500	10	0.5	0.5	8940	9147	0.9774	20.85s
1000	500	10	0.7	0.2	7431	9147	0.8124	18.6s
1000	500	10	0.9	0.1	8211	9147	0.8977	21.45s

1000	500	20	0.2	0.7	8416	9147	0.9201	28.59s
1000	500	20	0.5	0.5	6953	9147	0.7601	24.38s
1000	500	20	0.7	0.2	5280	9147	0.5772	26.62s
1000	500	20	0.9	0.1	7603	9147	0.8312	25.38s

Now running the following instance:  instances/knapsack/large_scale/knapPI_3_1000_1000_1

1000	50	3	0.2	0.7	8286	9147	0.9059	1.59s
1000	50	3	0.5	0.5	8490	9147	0.9282	1.58s
1000	50	3	0.7	0.2	8657	9147	0.9464	1.59s
1000	50	3	0.9	0.1	8911	9147	0.9742	1.6s

1000	50	10	0.2	0.7	8544	9147	0.9341	2.02s
1000	50	10	0.5	0.5	8940	9147	0.9774	2.08s
1000	50	10	0.7	0.2	4203	9147	0.4595	1.93s
1000	50	10	0.9	0.1	4134	9147	0.452	1.89s

1000	50	20	0.2	0.7	5921	9147	0.6473	2.54s
1000	50	20	0.5	0.5	4959	9147	0.5421	2.49s
1000	50	20	0.7	0.2	2699	9147	0.2951	2.34s
1000	50	20	0.9	0.1	4058	9147	0.4436	2.51s

1000	100	3	0.2	0.7	8990	9147	0.9828	3.13s
1000	100	3	0.5	0.5	8897	9147	0.9727	3.25s
1000	100	3	0.7	0.2	8690	9147	0.95	3.05s
1000	100	3	0.9	0.1	8990	9147	0.9828	3.17s

1000	100	10	0.2	0.7	9147	9147	1.0	4.23s
1000	100	10	0.5	0.5	8259	9147	0.9029	4.06s
1000	100	10	0.7	0.2	7292	9147	0.7972	3.89s
1000	100	10	0.9	0.1	4973	9147	0.5437	3.88s

1000	100	20	0.2	0.7	8382	9147	0.9164	5.25s
1000	100	20	0.5	0.5	4682	9147	0.5119	4.98s
1000	100	20	0.7	0.2	5387	9147	0.5889	4.79s
1000	100	20	0.9	0.1	4342	9147	0.4747	5.0s

1000	250	3	0.2	0.7	8990	9147	0.9828	9.16s
1000	250	3	0.5	0.5	8781	9147	0.96	8.4s
1000	250	3	0.7	0.2	8940	9147	0.9774	8.26s
1000	250	3	0.9	0.1	8940	9147	0.9774	9.11s

1000	250	10	0.2	0.7	7658	9147	0.8372	10.47s
1000	250	10	0.5	0.5	8759	9147	0.9576	10.74s
1000	250	10	0.7	0.2	5731	9147	0.6265	10.85s
1000	250	10	0.9	0.1	7186	9147	0.7856	11.04s

1000	250	20	0.2	0.7	8334	9147	0.9111	15.03s
1000	250	20	0.5	0.5	7584	9147	0.8291	11.78s
1000	250	20	0.7	0.2	5940	9147	0.6494	11.53s
1000	250	20	0.9	0.1	6092	9147	0.666	13.46s

1000	500	3	0.2	0.7	9147	9147	1.0	17.01s
1000	500	3	0.5	0.5	8940	9147	0.9774	16.63s
1000	500	3	0.7	0.2	8990	9147	0.9828	15.11s
1000	500	3	0.9	0.1	9147	9147	1.0	16.51s

1000	500	10	0.2	0.7	9147	9147	1.0	20.71s
1000	500	10	0.5	0.5	9147	9147	1.0	22.2s
1000	500	10	0.7	0.2	6306	9147	0.6894	21.7s
1000	500	10	0.9	0.1	8027	9147	0.8776	21.96s

1000	500	20	0.2	0.7	8911	9147	0.9742	28.32s
1000	500	20	0.5	0.5	5527	9147	0.6042	26.81s
1000	500	20	0.7	0.2	6165	9147	0.674	26.62s
1000	500	20	0.9	0.1	6970	9147	0.762	29.12s
