beta,alpha,nAnts,evap,time,best_sol,score
3,1,20,0.0,30.318762063980103,15245,2.389852700491
3,1,20,0.02,30.605296850204468,13963,2.2852700490998363
3,1,20,0.04,30.369572401046753,15119,2.13780687397709
3,1,20,0.06,30.43252444267273,13506,2.2104746317512274
3,1,20,0.08,30.6017234325409,14407,2.35793780687398
