beta,alpha,nAnts,evap,time,best_sol,score
1,4,5,0.04,30.25153923034668,13589,0.9443363446838082
1,4,20,0.04,30.553497076034546,13289,0.9234885337039611
1,4,40,0.04,33.67096710205078,13670,0.9499652536483669
1,4,60,0.04,31.52009630203247,13485,0.9371091035441279
1,4,80,0.04,32.03167176246643,13145,0.9134815844336345
1,4,100,0.04,42.5028574466705,13789,0.95823488533704
