##### INPUT PARAMETERS #####
fit_fnc,popsize,speed,inertia,pc,sc,constraint,const_method,const_name
Schwefel,20,7,0.1,1,1,true,Penalty Method,Constraint 10
##### RUN RESULTS ##########
run_n,num_iter,best_val,turtles_mean
0,1000,0.9266400267920236,0.905677271143351
1,1000,0.9977903380652018,0.9531778314801519
2,1000,1,0.9997790338065201
3,1000,1,1
4,1000,1,1
5,1000,1,0.965807086685408
6,1000,1,0.9932036942823081
7,1000,0.9266400267920236,0.9014314594652202
8,1000,1,1
9,1000,0.9266400267920236,0.9051744529690235
10,1000,0.8258092212345347,0.822117456021268
11,1000,0.8693038456178728,0.8543603436654259
12,1000,0.8693038456178728,0.8616298442614948
13,1000,0.9265514410255462,0.9178238172484754
14,1000,0.8648122978544509,0.8520492100756542
15,1000,0.8541004983978757,0.8463468233108117
16,1000,0.9977903380652018,0.9404263392046921
17,1000,0.9266400267920236,0.9234539131619585
18,1000,0.9266400267920236,0.9139926554035049
19,1000,0.9977903380652018,0.9699977205522317
##### STATS ################
stdev,min,max,mean,objective,opti_found_per,mean_iter
0.060128537997383755,0.8258092212345347,1,0.9418226148951938,1,0.3,1000

##### INPUT PARAMETERS #####
fit_fnc,popsize,speed,inertia,pc,sc,constraint,const_method,const_name
Schwefel,20,7,0.1,1.5,0.5,true,Penalty Method,Constraint 10
##### RUN RESULTS ##########
run_n,num_iter,best_val,turtles_mean
0,1000,0.9315982306542178,0.8242504083487671
1,1000,1,0.8555500884742685
2,1000,1,0.8407232254641752
3,1000,0.9116031531791465,0.799322431887159
4,1000,0.9938472159618609,0.8387478025824798
5,1000,0.8812739505134433,0.7672164511684604
6,1000,0.9265514410255462,0.8131756563055749
7,1000,0.9265514410255462,0.7970541898742409
8,1000,0.9265514410255462,0.8473200764612944
9,1000,0.8693038456178728,0.7776579836519153
10,1000,1,0.8966240324560333
11,1000,1,0.8627488002603574
12,1000,0.9938472159618609,0.8158334091654031
13,1000,1,0.8539253488329918
14,1000,1,0.8706540667400734
15,1000,1,0.8406067780579877
16,1000,0.9266400267920236,0.8015938845847504
17,1000,1,0.8403325390338567
18,1000,0.9007138712058125,0.7703861823821702
19,1000,0.9977903380652018,0.8522328966035534
##### STATS ################
stdev,min,max,mean,objective,opti_found_per,mean_iter
0.04705349966697195,0.8693038456178728,1,0.959313608551404,1,0.4,1000

##### INPUT PARAMETERS #####
fit_fnc,popsize,speed,inertia,pc,sc,constraint,const_method,const_name
Schwefel,20,7,0.1,0.5,1.5,true,Penalty Method,Constraint 10
##### RUN RESULTS ##########
run_n,num_iter,best_val,turtles_mean
0,1000,0.9977903380652018,0.9977903380652012
1,1000,1,1
2,1000,0.9266400267920236,0.9266400267920236
3,1000,0.9960629201073218,0.9960629201073218
4,1000,0.9266400267920236,0.9266400267920236
5,1000,0.9266400267920236,0.9266400267920236
6,1000,0.8693038456178728,0.8693038456178728
7,1000,0.9147337878072663,0.9147337878072662
8,1000,1,1
9,1000,0.9266400267920236,0.9266400267920236
10,1000,1,1
11,1000,1,1
12,1000,0.9266400267920236,0.9266400267920236
13,1000,0.8693038456178728,0.8693038456178728
14,1000,1,1
15,1000,1,1
16,1000,0.9977903380652018,0.9977903380652012
17,1000,1,1
18,1000,1,1
19,1000,0.9315982306542178,0.931598230654218
##### STATS ################
stdev,min,max,mean,objective,opti_found_per,mean_iter
0.04691744266254399,0.8693038456178728,1,0.9604891719947537,1,0.4,1000

##### INPUT PARAMETERS #####
fit_fnc,popsize,speed,inertia,pc,sc,constraint,const_method,const_name
Schwefel,20,7,0.3,1,1,true,Penalty Method,Constraint 10
##### RUN RESULTS ##########
run_n,num_iter,best_val,turtles_mean
0,1000,0.9266400267920236,0.9266400267920236
1,1000,0.9266400267920236,0.9151480146663037
2,1000,0.9266400267920236,0.9237615523638653
3,1000,1,0.9875231468552631
4,1000,0.9266400267920236,0.9109822253261004
5,1000,1,0.9799459688740987
6,1000,0.8152324527350354,0.8152324527350354
7,1000,0.9265514410255462,0.9265514410255463
8,1000,0.8587673799016505,0.8459934161278369
9,1000,0.9266400267920236,0.89911874502566
10,1000,1,1
11,1000,1,0.9932036942823081
12,1000,0.9266400267920236,0.909598808768882
13,1000,0.9266400267920236,0.9005550472165786
14,1000,1,1
15,1000,1,0.9825954216467622
16,1000,1,1
17,1000,0.9259647537540445,0.9259647537540445
18,1000,1,0.9632433875110242
19,1000,0.9266400267920236,0.9063623768411823
##### STATS ################
stdev,min,max,mean,objective,opti_found_per,mean_iter
0.052212384277374894,0.8152324527350354,1,0.9469818120876233,1,0.4,1000

##### INPUT PARAMETERS #####
fit_fnc,popsize,speed,inertia,pc,sc,constraint,const_method,const_name
Schwefel,20,7,0.3,1.5,0.5,true,Penalty Method,Constraint 10
##### RUN RESULTS ##########
run_n,num_iter,best_val,turtles_mean
0,1000,1,0.8523312038538643
1,1000,1,0.8630519518288926
2,1000,1,0.9086521339920386
3,1000,0.9265514410255462,0.808419333266792
4,1000,1,0.8520359110046727
5,1000,0.9315982306542178,0.8694075889162214
6,1000,0.9266400267920236,0.8287849839316971
7,1000,1,0.8635577453963903
8,1000,1,0.8896064683074011
9,1000,0.9960629201073218,0.8294502065556237
10,1000,0.8693038456178728,0.8333015771348938
11,1000,0.9266400267920236,0.851465938143615
12,1000,1,0.8563701290217114
13,1000,0.9182117925910308,0.808023545524992
14,1000,1,0.815959592057385
15,1000,0.9315982306542178,0.8189024109812596
16,1000,0.9266400267920236,0.8643487976336208
17,1000,0.9649401337453283,0.8345981342117099
